timestamp,Actiwatch activity counts,Actiware classification,Apple Watch ENMO
1/1/2000 4:01,0,0,0.00602584
1/1/2000 4:01,0,0,0.005970388
1/1/2000 4:01,0,0,0.005997351
1/1/2000 4:02,0,0,0.005938397
1/1/2000 4:02,0,0,0.005942092
1/1/2000 4:02,0,0,0.005978676
1/1/2000 4:02,0,0,0.005958207
1/1/2000 4:03,0,0,0.006069119
1/1/2000 4:03,0,0,0.005964292
1/1/2000 4:03,0,0,0.006020354
1/1/2000 4:03,0,0,0.005598801
1/1/2000 4:04,0,0,0.006094489
1/1/2000 4:04,0,0,0.006070983
1/1/2000 4:04,0,0,0.006059174
1/1/2000 4:04,0,0,0.005929274
1/1/2000 4:05,0,0,0.005917056
1/1/2000 4:05,0,0,0.005957343
1/1/2000 4:05,0,0,0.005966077
1/1/2000 4:05,0,0,0.005906979
1/1/2000 4:06,0,0,0.005844246
1/1/2000 4:06,0,0,0.0055945
1/1/2000 4:06,0,0,0.005938153
1/1/2000 4:06,0,0,0.005744699
1/1/2000 4:07,0,0,0.005992475
1/1/2000 4:07,0,0,0.006102196
1/1/2000 4:07,0,0,0.006017058
1/1/2000 4:07,0,0,0.005855803
1/1/2000 4:08,0,0,0.005003377
1/1/2000 4:08,0,0,0.005402945
1/1/2000 4:08,0,0,0.005466479
1/1/2000 4:08,0,0,0.006321662
1/1/2000 4:09,10,0,0.01313116
1/1/2000 4:09,0,0,0.006337325
1/1/2000 4:09,0,0,0.006146112
1/1/2000 4:09,0,0,0.006107358
1/1/2000 4:10,0,0,0.006298514
1/1/2000 4:10,0,0,0.006114285
1/1/2000 4:10,0,0,0.00618178
1/1/2000 4:10,0,0,0.005922613
1/1/2000 4:11,0,0,0.005271296
1/1/2000 4:11,0,0,0.005430476
1/1/2000 4:11,0,0,0.005442674
1/1/2000 4:11,0,0,0.005411021
1/1/2000 4:12,0,0,0.00556003
1/1/2000 4:12,0,0,0.005870408
1/1/2000 4:12,0,0,0.00665727
1/1/2000 4:12,0,0,0.008115003
1/1/2000 4:13,20,1,0.023238871
1/1/2000 4:13,0,0,0.004602077
1/1/2000 4:13,0,0,0.004652445
1/1/2000 4:13,0,0,0.004665904
1/1/2000 4:14,0,0,0.004753456
1/1/2000 4:14,0,0,0.005066091
1/1/2000 4:14,0,0,0.006020662
1/1/2000 4:14,0,0,0.00437104
1/1/2000 4:15,0,0,0.005934888
1/1/2000 4:15,0,0,0.006507674
1/1/2000 4:15,0,0,0.004734626
1/1/2000 4:15,0,0,0.005390761
1/1/2000 4:16,0,0,0.004960388
1/1/2000 4:16,0,0,0.004714625
1/1/2000 4:16,0,0,0.004952659
1/1/2000 4:16,0,0,0.004784893
1/1/2000 4:17,0,0,0.004870258
1/1/2000 4:17,0,0,0.004759545
1/1/2000 4:17,0,0,0.004786621
1/1/2000 4:17,0,0,0.004828934
1/1/2000 4:18,0,0,0.004700596
1/1/2000 4:18,0,0,0.004914352
1/1/2000 4:18,0,0,0.004739631
1/1/2000 4:18,0,0,0.004971434
1/1/2000 4:19,0,0,0.006575558
1/1/2000 4:19,0,0,0.005908796
1/1/2000 4:19,0,0,0.005867639
1/1/2000 4:19,0,0,0.005865835
1/1/2000 4:20,0,0,0.005861753
1/1/2000 4:20,0,0,0.005896672
1/1/2000 4:20,0,0,0.005864905
1/1/2000 4:20,0,0,0.005916658
1/1/2000 4:21,0,0,0.005840641
1/1/2000 4:21,0,0,0.006030905
1/1/2000 4:21,0,0,0.005856841
1/1/2000 4:21,0,0,0.005808379
1/1/2000 4:22,0,0,0.0057842
1/1/2000 4:22,0,0,0.005745724
1/1/2000 4:22,0,0,0.006173898
1/1/2000 4:22,0,0,0.005825026
1/1/2000 4:23,0,0,0.005762463
1/1/2000 4:23,0,0,0.005721026
1/1/2000 4:23,0,0,0.005695604
1/1/2000 4:23,0,0,0.005768441
1/1/2000 4:24,0,0,0.005666145
1/1/2000 4:24,0,0,0.005735796
1/1/2000 4:24,0,0,0.005703628
1/1/2000 4:24,0,0,0.005854696
1/1/2000 4:25,0,0,0.005696219
1/1/2000 4:25,134,1,0.118271968
1/1/2000 4:25,0,1,0.002728676
1/1/2000 4:25,0,1,0.001940763
1/1/2000 4:26,0,1,0.002023389
1/1/2000 4:26,79,1,0.074237082
1/1/2000 4:26,0,0,0.001735118
1/1/2000 4:26,0,0,0.001742215
1/1/2000 4:27,0,0,0.003317991
1/1/2000 4:27,0,0,0.00175142
1/1/2000 4:27,0,0,0.001762136
1/1/2000 4:27,0,0,0.001768001
1/1/2000 4:28,0,0,0.001785972
1/1/2000 4:28,0,0,0.001893694
1/1/2000 4:28,0,0,0.001804749
1/1/2000 4:28,0,0,0.001753354
1/1/2000 4:29,0,0,0.001906006
1/1/2000 4:29,64,1,0.049371887
1/1/2000 4:29,8,1,0.006416996
1/1/2000 4:29,0,0,0.004443638
1/1/2000 4:30,3,0,0.010980023
1/1/2000 4:30,2,0,0.008468615
1/1/2000 4:30,0,0,0.003087363
1/1/2000 4:30,0,0,0.003622444
1/1/2000 4:31,0,0,0.00311259
1/1/2000 4:31,0,0,0.002717261
1/1/2000 4:31,0,0,0.002828764
1/1/2000 4:31,0,0,0.002728994
1/1/2000 4:32,0,0,0.003042958
1/1/2000 4:32,0,0,0.002729618
1/1/2000 4:32,0,0,0.002786476
1/1/2000 4:32,0,0,0.002703845
1/1/2000 4:33,0,0,0.002613606
1/1/2000 4:33,0,0,0.002795116
1/1/2000 4:33,0,0,0.002613082
1/1/2000 4:33,0,0,0.002719682
1/1/2000 4:34,0,0,0.002810951
1/1/2000 4:34,0,0,0.002632263
1/1/2000 4:34,0,0,0.003180714
1/1/2000 4:34,0,0,0.002697678
1/1/2000 4:35,0,0,0.002682716
1/1/2000 4:35,0,0,0.002614903
1/1/2000 4:35,0,0,0.002684114
1/1/2000 4:35,0,0,0.002614952
1/1/2000 4:36,32,1,0.015493539
1/1/2000 4:36,0,0,0.004473442
1/1/2000 4:36,0,0,0.004455255
1/1/2000 4:36,0,0,0.004406723
1/1/2000 4:37,0,0,0.004458663
1/1/2000 4:37,0,0,0.005836653
1/1/2000 4:37,0,0,0.005215243
1/1/2000 4:37,0,0,0.005218051
1/1/2000 4:38,0,0,0.005615892
1/1/2000 4:38,0,0,0.005169427
1/1/2000 4:38,0,0,0.005152045
1/1/2000 4:38,0,0,0.005071268
1/1/2000 4:39,0,0,0.005053588
1/1/2000 4:39,0,0,0.00507457
1/1/2000 4:39,0,0,0.005083197
1/1/2000 4:39,0,0,0.005094615
1/1/2000 4:40,0,0,0.005040018
1/1/2000 4:40,0,1,0.005295358
1/1/2000 4:40,0,1,0.005015034
1/1/2000 4:40,0,1,0.005074967
1/1/2000 4:41,21,1,0.044260635
1/1/2000 4:41,237,1,0.149440529
1/1/2000 4:41,0,1,0.002468267
1/1/2000 4:41,0,1,0.002592976
1/1/2000 4:42,0,1,0.002703075
1/1/2000 4:42,0,1,0.002726189
1/1/2000 4:42,0,0,0.00269743
1/1/2000 4:42,0,0,0.002732783
1/1/2000 4:43,0,0,0.002636735
1/1/2000 4:43,0,0,0.002654954
1/1/2000 4:43,0,0,0.002658484
1/1/2000 4:43,0,0,0.00264821
1/1/2000 4:44,0,0,0.002727743
1/1/2000 4:44,0,0,0.002747182
1/1/2000 4:44,0,0,0.002568211
1/1/2000 4:44,0,0,0.002863336
1/1/2000 4:45,0,0,0.002877698
1/1/2000 4:45,0,0,0.002903444
1/1/2000 4:45,0,0,0.002832486
1/1/2000 4:45,0,0,0.002681894
1/1/2000 4:46,0,0,0.002772845
1/1/2000 4:46,0,0,0.002895458
1/1/2000 4:46,0,0,0.002780176
1/1/2000 4:46,0,0,0.002919363
1/1/2000 4:47,0,0,0.002875028
1/1/2000 4:47,0,0,0.002957493
1/1/2000 4:47,0,0,0.002850439
1/1/2000 4:47,0,0,0.002774632
1/1/2000 4:48,0,0,0.002721579
1/1/2000 4:48,0,0,0.002700036
1/1/2000 4:48,0,0,0.002796105
1/1/2000 4:48,0,0,0.002913736
1/1/2000 4:49,0,0,0.002819644
1/1/2000 4:49,0,0,0.002769552
1/1/2000 4:49,0,0,0.002880322
1/1/2000 4:49,0,0,0.002627594
1/1/2000 4:50,0,0,0.002922972
1/1/2000 4:50,0,0,0.002844287
1/1/2000 4:50,0,0,0.002842036
1/1/2000 4:50,0,0,0.002831624
1/1/2000 4:51,0,0,0.002920878
1/1/2000 4:51,0,0,0.002769413
1/1/2000 4:51,0,0,0.002823066
1/1/2000 4:51,0,0,0.002828029
1/1/2000 4:52,0,0,0.002847649
1/1/2000 4:52,0,0,0.002960119
1/1/2000 4:52,0,0,0.002831494
1/1/2000 4:52,0,0,0.002880173
1/1/2000 4:53,0,0,0.002772939
1/1/2000 4:53,0,0,0.00284699
1/1/2000 4:53,0,0,0.002857126
1/1/2000 4:53,0,0,0.002881606
1/1/2000 4:54,0,0,0.002953425
1/1/2000 4:54,0,0,0.002916907
1/1/2000 4:54,0,0,0.003009332
1/1/2000 4:54,0,0,0.002946563
1/1/2000 4:55,0,0,0.002922747
1/1/2000 4:55,0,0,0.002876595
1/1/2000 4:55,0,0,0.00300776
1/1/2000 4:55,0,0,0.002896822
1/1/2000 4:56,0,0,0.002927847
1/1/2000 4:56,0,0,0.002988588
1/1/2000 4:56,0,0,0.002866069
1/1/2000 4:56,0,0,0.00308556
1/1/2000 4:57,0,0,0.002967156
1/1/2000 4:57,0,0,0.003008991
1/1/2000 4:57,0,0,0.003132462
1/1/2000 4:57,0,0,0.002988872
1/1/2000 4:58,0,0,0.00305334
1/1/2000 4:58,0,0,0.003055196
1/1/2000 4:58,0,0,0.003028552
1/1/2000 4:58,0,0,0.003015338
1/1/2000 4:59,0,0,0.002878904
1/1/2000 4:59,0,0,0.00299808
1/1/2000 4:59,0,0,0.00306791
1/1/2000 4:59,0,0,0.002977131
1/1/2000 5:00,0,0,0.003063607
1/1/2000 5:00,0,0,0.003070257
1/1/2000 5:00,0,0,0.002577834
1/1/2000 5:00,0,0,0.002847579
1/1/2000 5:01,0,0,0.002838462
1/1/2000 5:01,0,0,0.003001766
1/1/2000 5:01,0,0,0.00307881
1/1/2000 5:01,0,0,0.003077767
1/1/2000 5:02,0,0,0.00308168
1/1/2000 5:02,0,0,0.003055449
1/1/2000 5:02,0,0,0.003086704
1/1/2000 5:02,0,0,0.00313668
1/1/2000 5:03,0,0,0.003077433
1/1/2000 5:03,0,0,0.002937516
1/1/2000 5:03,0,0,0.003162874
1/1/2000 5:03,0,0,0.003025185
1/1/2000 5:04,0,0,0.003120514
1/1/2000 5:04,0,0,0.003110609
1/1/2000 5:04,0,0,0.003139452
1/1/2000 5:04,0,0,0.003059042
1/1/2000 5:05,0,0,0.003072452
1/1/2000 5:05,0,0,0.003019645
1/1/2000 5:05,0,0,0.003076242
1/1/2000 5:05,0,0,0.003202037
1/1/2000 5:06,0,0,0.002859281
1/1/2000 5:06,0,0,0.003134428
1/1/2000 5:06,0,0,0.003059701
1/1/2000 5:06,0,0,0.002891944
1/1/2000 5:07,0,0,0.003168494
1/1/2000 5:07,0,0,0.003098407
1/1/2000 5:07,0,0,0.003052019
1/1/2000 5:07,0,0,0.003059205
1/1/2000 5:08,0,0,0.003111343
1/1/2000 5:08,0,0,0.003127287
1/1/2000 5:08,0,0,0.003031348
1/1/2000 5:08,0,0,0.00305356
1/1/2000 5:09,0,0,0.003091929
1/1/2000 5:09,0,0,0.002839492
1/1/2000 5:09,0,0,0.003110497
1/1/2000 5:09,0,0,0.003077637
1/1/2000 5:10,0,0,0.002891703
1/1/2000 5:10,0,0,0.003189873
1/1/2000 5:10,0,0,0.002990456
1/1/2000 5:10,0,0,0.003069546
1/1/2000 5:11,0,0,0.003093398
1/1/2000 5:11,0,0,0.003067221
1/1/2000 5:11,0,0,0.003042851
1/1/2000 5:11,0,0,0.003019229
1/1/2000 5:12,0,0,0.003124397
1/1/2000 5:12,0,0,0.00310842
1/1/2000 5:12,0,0,0.002648175
1/1/2000 5:12,0,0,0.002980622
1/1/2000 5:13,0,0,0.002979004
1/1/2000 5:13,0,0,0.003036016
1/1/2000 5:13,0,0,0.003022076
1/1/2000 5:13,0,0,0.003090399
1/1/2000 5:14,0,0,0.003039139
1/1/2000 5:14,0,0,0.003088891
1/1/2000 5:14,0,0,0.003040351
1/1/2000 5:14,0,0,0.003084458
1/1/2000 5:15,0,0,0.00296002
1/1/2000 5:15,0,0,0.00305876
1/1/2000 5:15,0,0,0.002195726
1/1/2000 5:15,0,0,0.002080028
1/1/2000 5:16,0,0,0.002113292
1/1/2000 5:16,0,0,0.002141661
1/1/2000 5:16,0,0,0.001876264
1/1/2000 5:16,0,0,0.00289196
1/1/2000 5:17,0,0,0.002929132
1/1/2000 5:17,0,0,0.002978364
1/1/2000 5:17,0,0,0.003026994
1/1/2000 5:17,0,0,0.003087832
1/1/2000 5:18,0,0,0.003069728
1/1/2000 5:18,0,0,0.003093465
1/1/2000 5:18,0,0,0.003181809
1/1/2000 5:18,0,0,0.002834643
1/1/2000 5:19,0,0,0.00312727
1/1/2000 5:19,0,0,0.00317049
1/1/2000 5:19,0,0,0.003188594
1/1/2000 5:19,0,0,0.003139128
1/1/2000 5:20,0,0,0.003143913
1/1/2000 5:20,0,0,0.003191901
1/1/2000 5:20,0,0,0.003188341
1/1/2000 5:20,0,0,0.003127467
1/1/2000 5:21,0,0,0.003013898
1/1/2000 5:21,0,0,0.003091213
1/1/2000 5:21,0,0,0.003184107
1/1/2000 5:21,0,0,0.002877475
1/1/2000 5:22,0,0,0.003129757
1/1/2000 5:22,0,0,0.003180632
1/1/2000 5:22,0,0,0.003136878
1/1/2000 5:22,0,0,0.003164262
1/1/2000 5:23,0,0,0.003161635
1/1/2000 5:23,0,0,0.003060156
1/1/2000 5:23,0,0,0.003095229
1/1/2000 5:23,0,0,0.003053345
1/1/2000 5:24,0,0,0.003026322
1/1/2000 5:24,0,0,0.003025291
1/1/2000 5:24,0,0,0.003082305
1/1/2000 5:24,0,0,0.003034736
1/1/2000 5:25,0,0,0.003216738
1/1/2000 5:25,0,0,0.003181027
1/1/2000 5:25,0,0,0.003139022
1/1/2000 5:25,0,0,0.003045502
1/1/2000 5:26,0,0,0.003044625
1/1/2000 5:26,0,0,0.003019817
1/1/2000 5:26,0,0,0.003055927
1/1/2000 5:26,0,0,0.003080457
1/1/2000 5:27,0,0,0.003092536
1/1/2000 5:27,0,0,0.003125139
1/1/2000 5:27,0,0,0.002704434
1/1/2000 5:27,0,0,0.003204998
1/1/2000 5:28,0,0,0.003145606
1/1/2000 5:28,0,0,0.003065138
1/1/2000 5:28,0,0,0.003199872
1/1/2000 5:28,0,0,0.003130691
1/1/2000 5:29,0,0,0.00309857
1/1/2000 5:29,0,0,0.003190878
1/1/2000 5:29,0,0,0.003071936
1/1/2000 5:29,0,0,0.002937579
1/1/2000 5:30,0,0,0.003143218
1/1/2000 5:30,0,0,0.003141003
1/1/2000 5:30,0,0,0.00313465
1/1/2000 5:30,0,0,0.002809582
1/1/2000 5:31,0,0,0.002940236
1/1/2000 5:31,0,0,0.00314877
1/1/2000 5:31,0,0,0.00315179
1/1/2000 5:31,0,0,0.003141328
1/1/2000 5:32,0,0,0.003087381
1/1/2000 5:32,0,0,0.003175952
1/1/2000 5:32,0,0,0.00317122
1/1/2000 5:32,0,0,0.003080241
1/1/2000 5:33,0,0,0.003140181
1/1/2000 5:33,129,1,0.098697104
1/1/2000 5:33,46,1,0.019130701
1/1/2000 5:33,0,0,0.002784117
1/1/2000 5:34,0,0,0.002614472
1/1/2000 5:34,0,0,0.003148898
1/1/2000 5:34,0,0,0.004333509
1/1/2000 5:34,0,0,0.004399951
1/1/2000 5:35,0,0,0.004595668
1/1/2000 5:35,0,0,0.004614179
1/1/2000 5:35,0,0,0.004815344
1/1/2000 5:35,0,0,0.005139258
1/1/2000 5:36,0,0,0.004537241
1/1/2000 5:36,0,0,0.004651791
1/1/2000 5:36,0,0,0.004642933
1/1/2000 5:36,0,0,0.004744893
1/1/2000 5:37,0,0,0.004601639
1/1/2000 5:37,0,0,0.004639887
1/1/2000 5:37,0,0,0.004686333
1/1/2000 5:37,0,0,0.004678562
1/1/2000 5:38,0,0,0.004689439
1/1/2000 5:38,0,0,0.006677754
1/1/2000 5:38,0,0,0.004552766
1/1/2000 5:38,0,0,0.004661065
1/1/2000 5:39,0,0,0.00459708
1/1/2000 5:39,0,0,0.004630551
1/1/2000 5:39,0,0,0.004654071
1/1/2000 5:39,0,0,0.004691974
1/1/2000 5:40,0,0,0.004784649
1/1/2000 5:40,0,0,0.004707964
1/1/2000 5:40,0,0,0.004745677
1/1/2000 5:40,0,0,0.004975054
1/1/2000 5:41,0,0,0.005244487
1/1/2000 5:41,0,0,0.004737621
1/1/2000 5:41,0,0,0.004721533
1/1/2000 5:41,0,0,0.004745206
1/1/2000 5:42,0,0,0.004767023
1/1/2000 5:42,0,0,0.00470758
1/1/2000 5:42,0,0,0.004805729
1/1/2000 5:42,0,0,0.004710847
1/1/2000 5:43,0,0,0.004644583
1/1/2000 5:43,0,0,0.005001321
1/1/2000 5:43,0,0,0.004675352
1/1/2000 5:43,0,0,0.004650226
1/1/2000 5:44,0,0,0.004568163
1/1/2000 5:44,0,0,0.00471655
1/1/2000 5:44,0,0,0.005303227
1/1/2000 5:44,0,0,0.004620356
1/1/2000 5:45,0,0,0.004688193
1/1/2000 5:45,0,0,0.004788692
1/1/2000 5:45,0,0,0.004788467
1/1/2000 5:45,0,0,0.005605339
1/1/2000 5:46,0,0,0.005034948
1/1/2000 5:46,0,0,0.004753684
1/1/2000 5:46,0,0,0.004709876
1/1/2000 5:46,0,0,0.004667255
1/1/2000 5:47,0,0,0.004744167
1/1/2000 5:47,0,0,0.004701384
1/1/2000 5:47,0,0,0.004661684
1/1/2000 5:47,0,0,0.004700764
1/1/2000 5:48,0,0,0.004653139
1/1/2000 5:48,0,0,0.004872755
1/1/2000 5:48,0,0,0.004682783
1/1/2000 5:48,0,0,0.004723117
1/1/2000 5:49,0,0,0.004853631
1/1/2000 5:49,0,0,0.004648618
1/1/2000 5:49,0,0,0.005343951
1/1/2000 5:49,0,0,0.004599644
1/1/2000 5:50,0,0,0.004718922
1/1/2000 5:50,0,0,0.004683904
1/1/2000 5:50,0,0,0.004701361
1/1/2000 5:50,0,0,0.004796804
1/1/2000 5:51,0,0,0.004720547
1/1/2000 5:51,0,0,0.00475934
1/1/2000 5:51,0,0,0.004751549
1/1/2000 5:51,0,0,0.004914869
1/1/2000 5:52,0,0,0.004637283
1/1/2000 5:52,0,0,0.004664916
1/1/2000 5:52,0,0,0.004656405
1/1/2000 5:52,0,0,0.004754276
1/1/2000 5:53,0,0,0.004759525
1/1/2000 5:53,0,0,0.00524127
1/1/2000 5:53,0,0,0.004653753
1/1/2000 5:53,0,0,0.004739089
1/1/2000 5:54,0,0,0.004624703
1/1/2000 5:54,0,0,0.004655441
1/1/2000 5:54,0,0,0.004642391
1/1/2000 5:54,0,0,0.004745546
1/1/2000 5:55,0,0,0.004752008
1/1/2000 5:55,0,0,0.004694237
1/1/2000 5:55,0,0,0.004820057
1/1/2000 5:55,0,0,0.004656582
1/1/2000 5:56,0,0,0.004681469
1/1/2000 5:56,0,0,0.00463269
1/1/2000 5:56,0,0,0.004643731
1/1/2000 5:56,0,0,0.004632289
1/1/2000 5:57,0,0,0.005235054
1/1/2000 5:57,0,0,0.004744511
1/1/2000 5:57,0,0,0.004647729
1/1/2000 5:57,0,0,0.004621236
1/1/2000 5:58,0,0,0.004627787
1/1/2000 5:58,0,0,0.004708191
1/1/2000 5:58,0,0,0.00464235
1/1/2000 5:58,0,0,0.004591588
1/1/2000 5:59,0,0,0.004681514
1/1/2000 5:59,0,0,0.004775155
1/1/2000 5:59,0,0,0.004570801
1/1/2000 5:59,0,0,0.004572848
1/1/2000 6:00,0,0,0.004524345
1/1/2000 6:00,0,0,0.005498916
1/1/2000 6:00,0,0,0.004672643
1/1/2000 6:00,0,0,0.005697655
1/1/2000 6:01,0,0,0.00628366
1/1/2000 6:01,0,0,0.006034864
1/1/2000 6:01,0,0,0.005811784
1/1/2000 6:01,0,0,0.005735101
1/1/2000 6:02,0,0,0.005476557
1/1/2000 6:02,0,0,0.004845373
1/1/2000 6:02,0,0,0.004742915
1/1/2000 6:02,0,0,0.004667704
1/1/2000 6:03,0,0,0.004622503
1/1/2000 6:03,0,0,0.004537975
1/1/2000 6:03,0,0,0.004574335
1/1/2000 6:03,0,0,0.004556738
1/1/2000 6:04,0,0,0.005151855
1/1/2000 6:04,0,0,0.004502788
1/1/2000 6:04,0,0,0.004524832
1/1/2000 6:04,0,0,0.004476423
1/1/2000 6:05,0,0,0.004534012
1/1/2000 6:05,2,0,0.007156636
1/1/2000 6:05,0,0,0.005072052
1/1/2000 6:05,0,0,0.00514102
1/1/2000 6:06,0,0,0.005091945
1/1/2000 6:06,0,0,0.005159315
1/1/2000 6:06,0,0,0.005013934
1/1/2000 6:06,0,0,0.005067998
1/1/2000 6:07,0,0,0.00499888
1/1/2000 6:07,0,0,0.005045221
1/1/2000 6:07,0,0,0.005309378
1/1/2000 6:07,0,0,0.005255222
1/1/2000 6:08,0,0,0.005088594
1/1/2000 6:08,0,0,0.00518788
1/1/2000 6:08,0,0,0.005047866
1/1/2000 6:08,0,0,0.005082795
1/1/2000 6:09,0,0,0.004993864
1/1/2000 6:09,0,0,0.004975613
1/1/2000 6:09,0,0,0.005212211
1/1/2000 6:09,134,1,0.126385454
1/1/2000 6:10,10,1,0.003766609
1/1/2000 6:10,0,0,0.003673027
1/1/2000 6:10,0,0,0.003706639
1/1/2000 6:10,0,0,0.003832217
1/1/2000 6:11,0,0,0.003704221
1/1/2000 6:11,0,0,0.004372887
1/1/2000 6:11,0,0,0.003878192
1/1/2000 6:11,0,0,0.003834422
1/1/2000 6:12,0,0,0.003988878
1/1/2000 6:12,0,0,0.00385452
1/1/2000 6:12,0,0,0.004015435
1/1/2000 6:12,0,0,0.003948801
1/1/2000 6:13,0,0,0.003937824
1/1/2000 6:13,0,0,0.003986057
1/1/2000 6:13,0,0,0.004017618
1/1/2000 6:13,0,0,0.003981688
1/1/2000 6:14,0,0,0.003969014
1/1/2000 6:14,0,0,0.004066145
1/1/2000 6:14,0,0,0.004086219
1/1/2000 6:14,0,0,0.004594713
1/1/2000 6:15,0,0,0.004092259
1/1/2000 6:15,0,0,0.004228104
1/1/2000 6:15,0,0,0.004135857
1/1/2000 6:15,0,0,0.004758828
1/1/2000 6:16,0,0,0.004564554
1/1/2000 6:16,0,0,0.004237146
1/1/2000 6:16,0,0,0.004143848
1/1/2000 6:16,0,0,0.004293625
1/1/2000 6:17,0,0,0.004118562
1/1/2000 6:17,0,0,0.004186331
1/1/2000 6:17,0,0,0.004143762
1/1/2000 6:17,0,0,0.004235296
1/1/2000 6:18,0,0,0.004689023
1/1/2000 6:18,0,0,0.003992342
1/1/2000 6:18,0,0,0.003827765
1/1/2000 6:18,0,0,0.003907759
1/1/2000 6:19,0,0,0.004437617
1/1/2000 6:19,0,0,0.00398568
1/1/2000 6:19,0,0,0.003912737
1/1/2000 6:19,0,0,0.004028415
1/1/2000 6:20,0,0,0.004017922
1/1/2000 6:20,0,0,0.003931424
1/1/2000 6:20,7,1,0.020554823
1/1/2000 6:20,91,1,0.046819013
1/1/2000 6:21,0,0,0.001374419
1/1/2000 6:21,0,0,0.001443759
1/1/2000 6:21,0,0,0.001535941
1/1/2000 6:21,0,0,0.001573707
1/1/2000 6:22,0,0,0.001541972
1/1/2000 6:22,0,0,0.001744343
1/1/2000 6:22,0,0,0.001562479
1/1/2000 6:22,0,0,0.001608243
1/1/2000 6:23,0,0,0.001579351
1/1/2000 6:23,0,0,0.001533218
1/1/2000 6:23,0,0,0.001568548
1/1/2000 6:23,0,0,0.001734182
1/1/2000 6:24,0,0,0.001951696
1/1/2000 6:24,0,0,0.00164776
1/1/2000 6:24,0,0,0.001695123
1/1/2000 6:24,0,0,0.001574998
1/1/2000 6:25,0,0,0.001537797
1/1/2000 6:25,0,0,0.001606496
1/1/2000 6:25,0,0,0.001721857
1/1/2000 6:25,0,0,0.001742039
1/1/2000 6:26,0,0,0.001633201
1/1/2000 6:26,0,0,0.001532653
1/1/2000 6:26,0,0,0.001638248
1/1/2000 6:26,0,0,0.001573059
1/1/2000 6:27,0,0,0.001554759
1/1/2000 6:27,0,0,0.001591448
1/1/2000 6:27,0,0,0.00154867
1/1/2000 6:27,0,0,0.001528591
1/1/2000 6:28,0,0,0.00189166
1/1/2000 6:28,0,0,0.001580661
1/1/2000 6:28,0,0,0.00148944
1/1/2000 6:28,0,0,0.00148231
1/1/2000 6:29,0,0,0.001614683
1/1/2000 6:29,0,0,0.001433544
1/1/2000 6:29,0,0,0.001457202
1/1/2000 6:29,0,0,0.001448744
1/1/2000 6:30,0,0,0.001491076
1/1/2000 6:30,0,0,0.0013845
1/1/2000 6:30,0,0,0.001455417
1/1/2000 6:30,0,0,0.001639095
1/1/2000 6:31,0,0,0.001537154
1/1/2000 6:31,0,0,0.001378937
1/1/2000 6:31,0,0,0.001448362
1/1/2000 6:31,0,0,0.001397218
1/1/2000 6:32,0,0,0.001399724
1/1/2000 6:32,0,0,0.001460782
1/1/2000 6:32,0,0,0.001401172
1/1/2000 6:32,0,0,0.001422202
1/1/2000 6:33,0,0,0.001425857
1/1/2000 6:33,0,0,0.00148169
1/1/2000 6:33,0,0,0.001407344
1/1/2000 6:33,0,0,0.001518922
1/1/2000 6:34,0,0,0.001595081
1/1/2000 6:34,0,0,0.001333651
1/1/2000 6:34,0,0,0.001351569
1/1/2000 6:34,0,0,0.00152391
1/1/2000 6:35,0,0,0.001420566
1/1/2000 6:35,0,0,0.001336133
1/1/2000 6:35,0,0,0.00137268
1/1/2000 6:35,0,0,0.001439214
1/1/2000 6:36,0,0,0.001349017
1/1/2000 6:36,0,0,0.001415429
1/1/2000 6:36,0,0,0.001392379
1/1/2000 6:36,0,0,0.001341022
1/1/2000 6:37,0,0,0.001552582
1/1/2000 6:37,0,0,0.001439323
1/1/2000 6:37,0,0,0.001494134
1/1/2000 6:37,0,0,0.001456518
1/1/2000 6:38,0,0,0.001431665
1/1/2000 6:38,0,0,0.001422624
1/1/2000 6:38,0,0,0.001400877
1/1/2000 6:38,0,0,0.001398646
1/1/2000 6:39,0,0,0.001387093
1/1/2000 6:39,0,0,0.00150869
1/1/2000 6:39,0,0,0.0014399
1/1/2000 6:39,0,0,0.001483044
1/1/2000 6:40,0,0,0.001439922
1/1/2000 6:40,0,0,0.001366054
1/1/2000 6:40,0,0,0.001639679
1/1/2000 6:40,0,0,0.001384503
1/1/2000 6:41,0,0,0.001448647
1/1/2000 6:41,0,0,0.001475762
1/1/2000 6:41,3,0,0.002653316
1/1/2000 6:41,0,0,0.001615087
1/1/2000 6:42,0,0,0.00158252
1/1/2000 6:42,0,0,0.001665159
1/1/2000 6:42,0,0,0.001730374
1/1/2000 6:42,0,0,0.001646237
1/1/2000 6:43,0,0,0.001614633
1/1/2000 6:43,0,0,0.001589369
1/1/2000 6:43,0,0,0.00178534
1/1/2000 6:43,0,0,0.001592805
1/1/2000 6:44,0,0,0.001573004
1/1/2000 6:44,0,0,0.001668173
1/1/2000 6:44,0,0,0.001589275
1/1/2000 6:44,0,0,0.001549108
1/1/2000 6:45,0,0,0.001655246
1/1/2000 6:45,0,0,0.001592099
1/1/2000 6:45,0,0,0.001769134
1/1/2000 6:45,0,0,0.001926551
1/1/2000 6:46,0,0,0.001801467
1/1/2000 6:46,0,0,0.001570385
1/1/2000 6:46,0,0,0.001619849
1/1/2000 6:46,0,0,0.001545806
1/1/2000 6:47,0,0,0.001592367
1/1/2000 6:47,0,0,0.001569804
